"EventID";"eventRemarks";"date";"year";"locationID";"stateProvince";"municipality";"locality";"verbatimLocality";"sampleSizeValue";"sampleSizeUnit";"rodentOcc"
"1EED3CF5-8F2B-4D49-8C0B-20F0FE0D119E";"LineTransect";"2013-08-03";2013;"3DE77A06-EE1B-41C8-897E-93D638F448C8";"Finnmark";"Måsøy";"Rolvsøy";"Vest Finnmark kyst";2700;"metre";0
"6D884E82-DDCA-4F59-A72A-A18617540FEB";"LineTransect";"2013-08-03";2013;"47E47DEA-F5EB-4474-93AB-AAD88803E6EA";"Finnmark";"Måsøy";"Rolvsøy";"Vest Finnmark kyst";2700;"metre";0
"AE8430FB-9EE3-431A-8CD4-148632065A5D";"LineTransect";"2013-08-03";2013;"EFD4171E-DB5B-4941-AC68-25B4D499FFA3";"Finnmark";"Måsøy";"Rolvsøy";"Vest Finnmark kyst";2500;"metre";0
"5FF55565-20BE-41F0-93BA-4090D367A86D";"LineTransect";"2013-08-03";2013;"05C03736-9C40-484A-9581-C97ED1B3599B";"Finnmark";"Måsøy";"Rolvsøy";"Vest Finnmark kyst";2500;"metre";0
"6C5CA261-C3C3-4298-9D8F-B1EBF331B7EA";"LineTransect";"2013-08-05";2013;"3C8456DE-066E-48F0-87E2-01275F42985F";"Finnmark";"Sør-Varanger";"Pasvik";"Pasvik";3000;"metre";0
"413F8EE3-68A7-44AC-BC9B-B92B5449131B";"LineTransect";"2013-08-05";2013;"966EEC1E-F2B6-41B0-A429-8F1315AA46D2";"Finnmark";"Sør-Varanger";"Pasvik";"Pasvik";3000;"metre";0
"E1267725-6A7C-455F-86BF-D6589B3C4C1C";"LineTransect";"2013-08-03";2013;"8D9B1BD9-141E-4FC5-B7D8-1CED1EEF9829";"Sør-Trøndelag";"Åfjord";"Åfjord utmarkslag";"Åfjord";5000;"metre";0
"B069C663-B8E6-4D25-8B8E-323D03545C69";"LineTransect";"2013-08-06";2013;"F0C1CE97-964F-487C-82E5-E4D3C6EE092C";"Sør-Trøndelag";"Åfjord";"Åfjord utmarkslag";"Åfjord";6400;"metre";0
"C6987446-FBE9-4C12-B616-5BBDAE39B47D";"LineTransect";"2013-08-03";2013;"64F09719-F0E3-42AB-9610-A15FB0240044";"Sør-Trøndelag";"Åfjord";"Afjord fjellstyre sør";"Åfjord";8700;"metre";0
"678BB596-7CBD-43AE-BAF7-6170E967BB34";"LineTransect";"2013-08-05";2013;"4E1DC8FA-51BC-46D1-948F-F1D6FFC25415";"Sør-Trøndelag";"Åfjord";"Åfjord utmarkslag";"Åfjord";6700;"metre";0
"9DE01643-7879-417C-8564-DD56089B024A";"LineTransect";"2013-08-06";2013;"718E608E-73CF-4094-AD20-92FAB5502045";"Sør-Trøndelag";"Åfjord";"Åfjord utmarkslag";"Åfjord";9360;"metre";0
"CAE80D12-A1EB-4A69-B3FF-A94F4C4A9965";"LineTransect";"2013-08-07";2013;"D02D3D25-FCA2-4809-BAB1-4C405CE5423B";"Sør-Trøndelag";"Åfjord";"Åfjord utmarkslag";"Åfjord";9100;"metre";0
"A6F8ABD1-4C66-4471-9A76-41D4253655EA";"LineTransect";"2013-08-06";2013;"F24C952F-477F-4522-BD60-7CBC72DBC42C";"Finnmark";"Sør-Varanger";"Pasvik";"Pasvik";3000;"metre";0
"90A14968-D38D-4348-9F31-3ED00ACD9F6E";"LineTransect";"2013-08-04";2013;"85B628FF-2B50-4EC9-95EB-46F9E19706D6";"Sør-Trøndelag";"Åfjord";"Afjord fjellstyre sør";"Åfjord";9500;"metre";0
"01E47B5B-8E70-4122-A0CF-57E19A143E77";"LineTransect";"2013-08-06";2013;"155EF6C4-7FCC-4C11-8143-7DDB70835986";"Finnmark";"Sør-Varanger";"Pasvik";"Pasvik";3000;"metre";0
"50925BD9-06A3-4682-AFB8-5FAE613D6CC5";"LineTransect";"2013-08-03";2013;"31026FDC-FD31-43D9-9D37-D1C07E474C42";"Sør-Trøndelag";"Åfjord";"Åfjord utmarkslag";"Åfjord";9400;"metre";0
"30EC4740-9ABB-4393-A726-9404D9B7741E";"LineTransect";"2013-08-04";2013;"5C7FC3F2-F39F-4C5F-9795-EE6D1CC306FF";"Sør-Trøndelag";"Åfjord";"Åfjord utmarkslag";"Åfjord";5700;"metre";0
"29EA6173-FBBA-4485-BBAD-375193CB4129";"LineTransect";"2013-08-03";2013;"E5D58735-75C7-412B-BAE1-803C78009364";"Sør-Trøndelag";"Åfjord";"Afjord fjellstyre nord";"Åfjord";8700;"metre";0
"27E8A648-4DF3-44A2-A1DF-2D1CEAC732A4";"LineTransect";"2013-08-04";2013;"07BCFFC6-6688-40A1-87FC-93974148378E";"Sør-Trøndelag";"Åfjord";"Afjord fjellstyre nord";"Åfjord";9300;"metre";0
"DFA7C806-4D64-4C33-A830-2151D0022D96";"LineTransect";"2013-08-03";2013;"9D4BDE30-7FBA-43CD-ADD8-CA0306FFE3C0";"Sør-Trøndelag";"Åfjord";"Afjord fjellstyre nord";"Åfjord";8200;"metre";0
"3640F47D-83BE-4A79-A83A-E85F8A11389E";"LineTransect";"2013-08-04";2013;"8378EE0C-778A-4377-BC5B-8B11F43CFFFE";"Sør-Trøndelag";"Åfjord";"Afjord fjellstyre nord";"Åfjord";11600;"metre";0
"9CD0A7F1-15CA-416C-8B75-DA9EF645911E";"LineTransect";"2013-08-03";2013;"77047F2D-DCDE-4FE3-9C23-BF8F393ABF5C";"Sør-Trøndelag";"Åfjord";"Afjord fjellstyre sør";"Åfjord";7100;"metre";0
"1DA9565C-53B5-4B65-821D-9D58D6CDBCF6";"LineTransect";"2013-08-06";2013;"E98F3FE9-236F-4A91-B963-3216D51EEDF4";"Sør-Trøndelag";"Åfjord";"Åfjord utmarkslag";"Åfjord";3800;"metre";0
"853B482B-CE2E-49DE-B2FF-8109937EC52C";"LineTransect";"2013-08-04";2013;"1EE38320-A830-4604-AF7D-0BB2A5285BF2";"Sør-Trøndelag";"Åfjord";"Åfjord utmarkslag";"Åfjord";7000;"metre";0
"8B6D407D-9300-4837-BC12-0E0C9D07A611";"LineTransect";"2013-08-07";2013;"BCF41387-322B-4B4B-B0D9-6CD733F13AAE";"Sør-Trøndelag";"Åfjord";"Åfjord utmarkslag";"Åfjord";8700;"metre";0
"F678AB2B-098F-41CC-B034-F63D67B9E24C";"LineTransect";"2013-08-05";2013;"C90C8467-A025-44FE-8391-EF8A88EFC13A";"Sør-Trøndelag";"Åfjord";"Åfjord utmarkslag";"Åfjord";6900;"metre";0
"5D2AC858-E363-4974-B35A-3869ABAAF601";"LineTransect";"2013-08-05";2013;"5F852478-4532-4334-9462-36778F5C4BB9";"Sør-Trøndelag";"Åfjord";"Afjord fjellstyre nord";"Åfjord";7200;"metre";0
"4E73081F-8CD1-4D97-BD03-D4C91AD371D7";"LineTransect";"2013-08-03";2013;"BE1BD138-53BF-4B03-B821-3173C14EA9D2";"Sør-Trøndelag";"Åfjord";"Afjord fjellstyre nord";"Åfjord";9500;"metre";0
"A7812313-9DF4-454C-9C27-FC5B560D4BBC";"LineTransect";"2013-08-03";2013;"5B8D7AC3-22A4-4811-953D-AC1067C3A456";"Sør-Trøndelag";"Åfjord";"Afjord fjellstyre sør";"Åfjord";11000;"metre";0
"B8553ACB-CDB3-4AC9-AD1E-5CB181F26253";"LineTransect";"2013-08-06";2013;"97502AAF-553F-4A80-897A-B50D894CA070";"Sør-Trøndelag";"Åfjord";"Åfjord utmarkslag";"Åfjord";5400;"metre";0
"DF4E031B-47B7-4E07-9D04-F7FDBDB20956";"LineTransect";"2013-08-09";2013;"E23DA718-9423-4F25-9274-2E84A3857EB2";"Finnmark";"Sør-Varanger";"Jarfjord";"Øst Finnmark";3200;"metre";0
"1EEA9B2E-EDFC-4488-977E-09C480688806";"LineTransect";"2013-08-09";2013;"C49B5802-C408-42E7-ABDE-95C146087100";"Finnmark";"Sør-Varanger";"Jarfjord";"Øst Finnmark";3500;"metre";0
"E9212468-2A4E-42D7-9944-DDCA01711A9A";"LineTransect";"2013-08-11";2013;"45FABBC2-82C9-41E3-B2C4-0C687EA8288A";"Finnmark";"Tana";"Maskevarre";"Øst Finnmark";4000;"metre";0
"1B622FDB-BECB-4B55-BDF0-EEEA69A92B17";"LineTransect";"2013-08-11";2013;"937868A2-7D68-4009-ABAC-0510D7F84CBF";"Finnmark";"Tana";"Maskevarre";"Øst Finnmark";4000;"metre";0
"030D923F-DC0D-49D2-A630-B0C6CD569F44";"LineTransect";"2013-08-11";2013;"82D92BF2-E8A3-4265-A6DB-FEF7D795166B";"Finnmark";"Karasjok";"Anarjohka";"Indre Finnmark";2930;"metre";0
"9FB6C4C9-4808-4952-BBE1-782A446C5878";"LineTransect";"2013-08-11";2013;"582ED1FA-D8B2-4EF3-A011-B7E6C39A9D33";"Finnmark";"Karasjok";"Anarjohka";"Indre Finnmark";3000;"metre";0
"77EC1259-2A85-4609-A915-A14CF4FA045C";"LineTransect";"2013-08-10";2013;"7BEFB089-21E6-42A8-83AA-9221D3FF0BEA";"Finnmark";"Karasjok";"Anarjohka";"Indre Finnmark";4000;"metre";0
"4F08C067-01AA-4964-8D96-2B6B03B27A71";"LineTransect";"2013-08-10";2013;"464E2BBA-EB6E-4D80-A984-262BADBDFBED";"Finnmark";"Karasjok";"Anarjohka";"Indre Finnmark";3920;"metre";0
"00A8F5E4-6BC4-4D65-869A-100C63B8FCDF";"LineTransect";"2013-08-12";2013;"8E5E38D1-533C-43B2-BA20-5977F9756C56";"Sør-Trøndelag";"Åfjord";"Åfjord utmarkslag";"Åfjord";2100;"metre";0
"1C566159-3A47-4F09-B510-EAD78773033B";"LineTransect";"2013-08-04";2013;"618E7E9C-7DC1-457A-8371-6F421A75730B";"Nordland";"Saltdal";"Saltfjellet";"Indre Salten";1800;"metre";0
"041D0D6B-2ECD-407E-BFEC-239BFB2766EA";"LineTransect";"2013-08-06";2013;"27990018-D19C-4820-AC84-E6D265D041B0";"Nordland";"Saltdal";"Saltfjellet";"Indre Salten";2150;"metre";0
"492297F0-2DD8-4050-BBDA-A3010936E2E0";"LineTransect";"2013-08-04";2013;"4E6C17B8-93A4-4B78-989F-61C01C063C51";"Nordland";"Saltdal";"Saltfjellet";"Indre Salten";1750;"metre";0
"6CFE90E7-E33D-41AD-B575-B4980B4575E7";"LineTransect";"2013-08-04";2013;"DA541831-4FB7-4A74-B589-F9CAE33DDA51";"Nordland";"Saltdal";"Saltfjellet";"Indre Salten";1800;"metre";0
"EDAE926E-E532-42A0-A3EE-CDDC38AC75BD";"LineTransect";"2013-08-02";2013;"4FAC3AC1-D4A3-4F01-805A-6C398875609D";"Nordland";"Saltdal";"Harodalen";"Midtre Salten";1400;"metre";0
"A58778E3-7CC7-4176-81C9-6724B408B262";"LineTransect";"2013-08-02";2013;"B8DB95F6-2EA5-41ED-AE07-D1710515E355";"Nordland";"Saltdal";"Harodalen";"Midtre Salten";1300;"metre";0
"2F718B48-E3BE-4A0D-8EB4-62837F66ECFD";"LineTransect";"2013-08-06";2013;"3FF70D15-C6EB-483E-A139-065545B40CA3";"Nordland";"Saltdal";"Harodalen";"Midtre Salten";2900;"metre";0
"071E365B-39B1-4D42-915B-27107A6517A8";"LineTransect";"2013-08-05";2013;"2913E7BE-797E-482E-8C22-1F6E0FDF6711";"Nordland";"Saltdal";"Saltfjellet";"Indre Salten";2000;"metre";0
"944FF0C7-9EFD-48CE-AB3E-503E34AA99FB";"LineTransect";"2013-08-06";2013;"10CCFF9F-768D-46D1-B16B-C4E1CEA58E73";"Nordland";"Saltdal";"Saltfjellet";"Indre Salten";2200;"metre";0
"836A0731-E6D0-402F-8348-5FB0A7166D51";"LineTransect";"2013-08-09";2013;"25B80631-41C7-482A-8128-4369D7F28192";"Nordland";"Saltdal";"Saltfjellet";"Indre Salten";3500;"metre";0
"FF88FB9D-D96A-411D-B0BB-7B7EE750D097";"LineTransect";"2013-08-05";2013;"85C47783-B2D1-4CC0-81E5-37261A7AF71F";"Nord-Trøndelag";"Steinkjer";"Steinkjer Fjellstyre";"Steinkjer Lirype";6700;"metre";0
"61B66823-9D37-4100-AD41-322F379A099A";"LineTransect";"2013-08-08";2013;"FBE081F3-52A7-4396-A6F0-72EE484261AE";"Nord-Trøndelag";"Lierne";"Lierne Fjellst. øst";"Lierne Fjellstyre";11500;"metre";0
"CBCFC749-7CED-492F-A0AF-F6723AAC08BC";"LineTransect";"2013-08-03";2013;"69B02817-203D-415A-A2A0-8B42E3316F22";"Nord-Trøndelag";"Lierne";"Lierne Fjellst. øst";"Lierne Fjellstyre";11600;"metre";0
"F4E6BABC-B970-40CA-908B-8EEED9821DFA";"LineTransect";"2013-08-12";2013;"C00EAAD8-E8EE-49E9-802C-E5327CE8F5FA";"Nord-Trøndelag";"Lierne";"Lierne Fjellst. øst";"Lierne Fjellstyre";12500;"metre";0
"CBDCDBE8-2469-4E51-B2D3-F6A79A8F1B12";"LineTransect";"2013-08-10";2013;"90371640-8CCC-4674-A4F6-D92171CC9038";"Nord-Trøndelag";"Lierne";"Lierne Fjellst. øst";"Lierne Fjellstyre";8400;"metre";0
"E2D664C2-008A-49AA-A7D3-B0B619D376E1";"LineTransect";"2013-08-07";2013;"FDB7536A-B4DD-4F32-8C4D-8CB4430F6715";"Nordland";"Saltdal";"Saltfjellet";"Indre Salten";2500;"metre";0
"9B49DECF-35FE-4409-828C-13DE54FB0F04";"LineTransect";"2013-08-06";2013;"14D9125E-87AB-48DB-BF1C-48AE94A89202";"Nordland";"Saltdal";"Saltfjellet";"Indre Salten";2100;"metre";0
"E2489E2F-AB5A-4B36-8DA6-4569A87B2555";"LineTransect";"2013-08-06";2013;"2ADD3B46-33AD-4144-90F2-EC0BF37ABDA3";"Nordland";"Saltdal";"Saltfjellet";"Indre Salten";1700;"metre";0
"CF2F5F58-9042-42F1-8A29-600C924556D2";"LineTransect";"2013-08-09";2013;"7A2DB4C1-2754-4A5B-A6F1-EBD4A4923BF8";"Nordland";"Gildeskål";"Ytre Salten";"Ytre Salten";2100;"metre";0
"0455B869-E9D5-4314-87AF-B9B4EE5F769F";"LineTransect";"2013-08-09";2013;"E90890D0-AEFD-4F0B-B97F-B4243E3A4D6C";"Nordland";"Gildeskål";"Ytre Salten";"Ytre Salten";2600;"metre";0
"244D500E-C39B-4F29-83BF-D3B11F0ABBE3";"LineTransect";"2013-08-11";2013;"DCBBFFE0-1CD7-424A-885A-0B9F5723D017";"Nordland";"Saltdal";"Saltfjellet";"Indre Salten";1180;"metre";0
"AE595ADD-A2A7-4BFA-BF93-EE433E459ACB";"LineTransect";"2013-08-11";2013;"4CA27C9E-B99B-4D07-AAC0-C650915DB195";"Nordland";"Saltdal";"Saltfjellet";"Indre Salten";1590;"metre";0
"7C4A6908-0EC0-469D-91E3-7A7F21B35EA2";"LineTransect";"2013-08-11";2013;"FF5E2B9B-9AC6-466C-9AD0-914B83AE186B";"Nordland";"Saltdal";"Saltfjellet";"Indre Salten";1960;"metre";0
"AE32CDDD-09AF-48E7-BD7B-7D04A03DDC95";"LineTransect";"2013-08-10";2013;"A0A5087D-6F8B-43C0-88E0-76617B986D67";"Nordland";"Saltdal";"Saltfjellet";"Indre Salten";2160;"metre";0
"BB57DAA7-BA2C-4327-B7A3-E03BF5AB5708";"LineTransect";"2013-08-10";2013;"8F08BEEE-D2B2-4D0D-B53E-CA7C76DFC221";"Nordland";"Saltdal";"Saltfjellet";"Indre Salten";2110;"metre";0
"723FF4AE-8AE8-4A24-99A3-5EC03522A57C";"LineTransect";"2013-08-06";2013;"246BEF0B-D7F1-435C-867B-1A8F3634A164";"Nord-Trøndelag";"Steinkjer";"Steinkjer Fjellstyre";"Steinkjer Lirype";5700;"metre";0
"A48D0079-1501-4A93-9741-EF997D3F9657";"LineTransect";"2013-08-11";2013;"0512E6F7-55AA-4690-9BAC-9509FE75C18A";"Nord-Trøndelag";"Steinkjer";"Steinkjer Fjellstyre";"Steinkjer Lirype";4800;"metre";0
"9F56A650-66A4-47BA-9D16-B1D732BC5096";"LineTransect";"2013-08-10";2013;"2E6CA095-8B87-4A51-83C7-26EE7F1CF4F9";"Nord-Trøndelag";"Steinkjer";"Steinkjer Fjellstyre";"Steinkjer Lirype";8400;"metre";0
"0FA178B0-1C8E-4D12-A778-38554035500E";"LineTransect";"2013-08-13";2013;"29474EA4-295F-4C4E-9BB1-BD02D5E6B41A";"Finnmark";"Vadsø";"Byvann";"Øst Finnmark";4000;"metre";0
"004BD291-E5FB-41CE-B872-FB11C43340B0";"LineTransect";"2013-08-13";2013;"55D243A6-41F0-40F7-AFD7-983AB6D89CE3";"Finnmark";"Vadsø";"Byvann";"Øst Finnmark";4000;"metre";0
"93C03C27-8A30-4829-8818-0F5FE2B92B00";"LineTransect";"2013-08-13";2013;"89A7DD50-A051-4B2E-BCEE-60AD1E921BCF";"Finnmark";"Sør-Varanger";"Pasvik";"Pasvik";3400;"metre";0
"AB5536F3-B9B6-45A7-A7AE-0FFEC5FDFB45";"LineTransect";"2013-08-13";2013;"C7BB91D0-9A81-4CB6-A992-55CCB938B5E4";"Finnmark";"Sør-Varanger";"Pasvik";"Pasvik";2800;"metre";0
"02B1B29E-D62F-4FE4-96BD-93C67A19101D";"LineTransect";"2013-08-12";2013;"3B67F016-3D98-4646-8608-07F6947BF0C9";"Nord-Trøndelag";"Steinkjer";"Steinkj. Kommuneskog";"Steinkjer Lirype";11008;"metre";0
"4A991CFA-236B-4161-9140-ED06AFA508BF";"LineTransect";"2013-08-12";2013;"B7ACD853-5B87-4924-9A30-AEF0B4017EFC";"Nord-Trøndelag";"Steinkjer";"Steinkj. Kommuneskog";"Steinkjer Lirype";11555;"metre";0
"CF648083-EE19-4C66-A829-77026B3FB7C8";"LineTransect";"2013-08-12";2013;"33E7A87C-74ED-416D-8771-7992F5E26A50";"Nord-Trøndelag";"Steinkjer";"Steinkj. Kommuneskog";"Steinkjer Lirype";9435;"metre";0
"FD0F046F-6F36-4915-9C59-06A7827FA588";"LineTransect";"2013-08-13";2013;"A2F3838C-98FE-4B8B-9648-C7F7157748BE";"Nord-Trøndelag";"Steinkjer";"Steinkj. Kommuneskog";"Steinkjer Lirype";7893;"metre";0
"41633B01-A46A-417C-8EE6-E5E920EDE79A";"LineTransect";"2013-08-13";2013;"15A63E8C-6FB9-41B1-9450-83B3C44FFA10";"Nord-Trøndelag";"Steinkjer";"Steinkj. Kommuneskog";"Steinkjer Lirype";8993;"metre";0
"13CE7E42-B51A-4765-9E2E-8B862137B51E";"LineTransect";"2013-08-13";2013;"26047618-A4B1-4C0D-B303-3996CE9041F8";"Nord-Trøndelag";"Steinkjer";"Steinkj. Kommuneskog";"Steinkjer Lirype";8127;"metre";0
"E4561C57-EA59-4AD9-BB65-2AB1E928954B";"LineTransect";"2013-08-10";2013;"B9B8CD22-7476-43A2-B551-14D4A5D7EE3C";"Vest-Agder";"Sirdal";"Indre Finnvellen";"Njardarheim";4400;"metre";0
"29CCCB95-88FE-4259-9B12-FCF4E6A9C2E5";"LineTransect";"2013-08-10";2013;"E35F818C-09C6-4979-AE4D-4D98CF75AE1C";"Vest-Agder";"Sirdal";"Holmevann";"Njardarheim";1200;"metre";0
"AB33D4BB-7E86-4BC2-AFC6-EE44704607FC";"LineTransect";"2013-08-11";2013;"9EF3C39A-4055-4E34-AAA9-D917F6B285BD";"Vest-Agder";"Sirdal";"Holmevann";"Njardarheim";1500;"metre";0
"04B487BB-19B4-4528-982A-0F517D7F63BD";"LineTransect";"2013-08-10";2013;"0BCAFA68-890D-4C96-9CBB-CE1ADF2E8E49";"Vest-Agder";"Sirdal";"Holmevann";"Njardarheim";2000;"metre";0
"0A8B9BE1-0E67-4A69-B0D9-7CD6C92EC0DD";"LineTransect";"2013-08-11";2013;"8B417DAA-882B-4331-8A76-52BB0F02CA1A";"Vest-Agder";"Sirdal";"Holmevann";"Njardarheim";2800;"metre";0
"B992283B-8C05-442C-B9CD-F6ECC98B127B";"LineTransect";"2013-08-10";2013;"E2FFF178-4729-44F3-8806-6FB52DEBA8F0";"Vest-Agder";"Sirdal";"Holmevann";"Njardarheim";2500;"metre";0
"600B2AE0-DAEA-44C9-92C0-877E60A79CA0";"LineTransect";"2013-08-01";2013;"E256CAA6-5056-4200-80D3-A1571390B202";"Nordland";"Grane";"Haustreisdalen";"Helgeland 1";4090;"metre";0
"277E2FFB-6223-45CF-BBD8-4496745741AC";"LineTransect";"2013-08-01";2013;"7D387258-A318-46C2-BC87-84AA0922B83B";"Nordland";"Grane";"Haustreisdalen";"Helgeland 1";4020;"metre";0
"93864B48-F518-4F1F-95AF-28D1D7046E76";"LineTransect";"2013-08-07";2013;"7BFAC818-EBF6-448C-9895-331F86E7FB7B";"Nordland";"Grane";"Haustreisdalen";"Helgeland 1";4020;"metre";0
"1F84BC15-5C9E-4114-A155-34ABC3E43FDA";"LineTransect";"2013-08-07";2013;"6F0C1DE4-6227-471A-9D7B-94495029DD50";"Nordland";"Grane";"Haustreisdalen";"Helgeland 1";4000;"metre";0
"A962C560-450B-4D6D-8E29-3AB2173CB857";"LineTransect";"2013-08-15";2013;"FAACF1A4-8AB5-4037-9FEE-29BA6E0A77C2";"Finnmark";"Vadsø";"Byvann";"Øst Finnmark";3000;"metre";0
"4B9BE82E-03A5-49F9-9BA9-7F65F633B35E";"LineTransect";"2013-08-15";2013;"D0309E01-8F9F-4E0C-8528-449365B46E8D";"Finnmark";"Vadsø";"Byvann";"Øst Finnmark";3000;"metre";0
"0884B105-DDAD-4613-B18E-AC40A733CDF6";"LineTransect";"2013-08-11";2013;"282817CB-BBF3-4C71-9BCE-9632618F5B7E";"Vest-Agder";"Sirdal";"Holmevann";"Njardarheim";2100;"metre";0
"B2C21D27-EE41-40C0-92B0-DB24F94DB329";"LineTransect";"2013-08-10";2013;"02C67CC9-B589-489B-AD2C-F15E6BD19030";"Vest-Agder";"Sirdal";"Holmevann";"Njardarheim";1900;"metre";0
"6362885B-090F-4CE4-B16F-0BFC55835565";"LineTransect";"2013-08-11";2013;"DEF82B30-E044-4836-84BC-6A4405AE2E17";"Vest-Agder";"Sirdal";"Holmevann";"Njardarheim";2300;"metre";0
"EDD7D67D-3A0E-41ED-BA4F-0630D3875B7B";"LineTransect";"2013-08-10";2013;"441FCCDA-24A9-4DBA-9544-D8032831593D";"Vest-Agder";"Sirdal";"Holmevann";"Njardarheim";2000;"metre";0
"8A32344F-FFEE-4B95-A999-5DB58514DFFB";"LineTransect";"2013-08-09";2013;"80D9B530-7823-4366-A74E-60B9C905A49D";"Vest-Agder";"Sirdal";"Øyvasskilen";"Njardarheim";1400;"metre";0
"9E5401B2-A4D3-4817-B0A9-60CBBC97EA86";"LineTransect";"2013-08-09";2013;"87E860BB-7755-4832-BA13-F7FF1FCDF5AE";"Vest-Agder";"Sirdal";"Øyvasskilen";"Njardarheim";1400;"metre";0
"06768CA8-64B3-4F10-AD6A-A8BD8FC71993";"LineTransect";"2013-08-09";2013;"428B7CF1-966C-419E-88C4-E0114A8F74BC";"Vest-Agder";"Sirdal";"Øyvasskilen";"Njardarheim";1500;"metre";0
"D106657F-8A76-4BE7-88F6-7B3423F24CE8";"LineTransect";"2013-08-09";2013;"7A7FD691-A313-4066-9E9D-55F5F92A1C82";"Vest-Agder";"Sirdal";"Øyvasskilen";"Njardarheim";1800;"metre";0
"6331437D-D21C-494B-A094-DA4443F37DB1";"LineTransect";"2013-08-09";2013;"F755D20D-DC07-4B5F-A9B5-FE38D575A32B";"Vest-Agder";"Sirdal";"Øyvasskilen";"Njardarheim";1700;"metre";0
"4F47E9D6-DC2F-4FB0-A1B6-1F429621B3C9";"LineTransect";"2013-08-09";2013;"6A94339B-40AB-4041-9E1D-3B69D8AEAD35";"Vest-Agder";"Sirdal";"Hyttehei";"Njardarheim";1900;"metre";1
"1F524229-8B4F-45CD-83DE-504466C2BD38";"LineTransect";"2013-08-09";2013;"BFDDE12F-F3F8-4B79-B40F-B543762968ED";"Vest-Agder";"Sirdal";"Hyttehei";"Njardarheim";2600;"metre";0
"B176FD40-EBFA-418F-9411-FB5E002AB426";"LineTransect";"2013-08-09";2013;"6AA7AEAD-D46B-40B2-9CB9-3C13C594A496";"Vest-Agder";"Sirdal";"Hyttehei";"Njardarheim";2300;"metre";0
"E24CB96C-A22B-40F3-86D9-0E3959EBC2C8";"LineTransect";"2013-08-09";2013;"4FBEC7E9-6A4A-4D16-A02E-F1DAC6F27C52";"Vest-Agder";"Sirdal";"Hyttehei";"Njardarheim";1700;"metre";1
"36C74E33-0948-4F99-933F-9D5E5D7E867A";"LineTransect";"2013-08-11";2013;"F9C75AD5-4AD7-4663-8DED-16482C4D79EA";"Vest-Agder";"Sirdal";"Dyngjane";"Njardarheim";1000;"metre";0
"5A631EE9-E101-473C-BB6B-621FA3EEDB20";"LineTransect";"2013-08-11";2013;"BC6A5B39-E1A3-4A20-820E-8AFCA7A344CB";"Vest-Agder";"Sirdal";"Elvasshei";"Njardarheim";1300;"metre";0
"9E7151A2-5BF8-48E8-B816-79EFAFBD7D4A";"LineTransect";"2013-08-11";2013;"526ECF23-0EFB-4091-8964-E78ACF0F4F4E";"Vest-Agder";"Sirdal";"Elvasshei";"Njardarheim";1400;"metre";0
"F9F264FB-446E-4870-BCBE-8B944AE1247A";"LineTransect";"2013-08-08";2013;"9C30C015-BC5E-48A7-A90C-773F42E9CBCD";"Vest-Agder";"Sirdal";"Elvasshei";"Njardarheim";1600;"metre";1
"90D2A766-4833-47CB-BEC4-EF01FF2A1D87";"LineTransect";"2013-08-10";2013;"1ECDFDB8-5F6A-48AB-9347-C53A70511595";"Vest-Agder";"Sirdal";"Elvasshei";"Njardarheim";1500;"metre";0
"3F2F5385-8EF6-4BE1-802B-83C8AECF4498";"LineTransect";"2013-08-09";2013;"1B9DC22B-C644-4189-B0FF-C535E4ED88BF";"Vest-Agder";"Sirdal";"Hele strekket";"Njardarheim";6700;"metre";0
"D04CD3A2-A639-461E-B36C-ED3B3CE84C8C";"LineTransect";"2013-08-10";2013;"08B988DF-CD63-4CF3-95F4-B93949097473";"Vest-Agder";"Sirdal";"Taumevann";"Njardarheim";1300;"metre";0
"D26B6FC5-AC3F-4D2C-8CD6-299972014C93";"LineTransect";"2013-08-10";2013;"0B0F6FB6-0BBD-43C9-AB6A-2276F1D1F38E";"Vest-Agder";"Sirdal";"Taumevann";"Njardarheim";1500;"metre";0
"A5E6D71C-7437-4629-923D-8D31518FAA8D";"LineTransect";"2013-08-10";2013;"DC948C49-3E11-41A1-B734-48A5FE744970";"Vest-Agder";"Sirdal";"Taumevann";"Njardarheim";1300;"metre";0
"1A0E7125-FF78-4548-B684-F01A7C79ADAE";"LineTransect";"2013-08-01";2013;"38806633-1334-426F-B00F-C097C448735B";"Nordland";"Saltdal";"Saltfjellet";"Indre Salten";2400;"metre";0
"49C6327D-D01C-43C4-B4E6-8C4AEF46A5ED";"LineTransect";"2013-08-01";2013;"2604C16C-8742-4DC9-8F5B-5DF7D087D591";"Nordland";"Saltdal";"Saltfjellet";"Indre Salten";1850;"metre";0
"37868AF0-F52E-4DA1-8CF7-826DB3AB8C60";"LineTransect";"2013-08-02";2013;"97CA0D1D-2FAF-4FF0-B4A8-68ADE7B5D224";"Nordland";"Saltdal";"Harodalen";"Midtre Salten";2960;"metre";0
"1B076AF6-8B3F-45FC-B68C-8320D1CBE52B";"LineTransect";"2013-08-02";2013;"40B1FDF9-3828-448C-81A1-9F8D7082595E";"Nordland";"Saltdal";"Harodalen";"Midtre Salten";2670;"metre";0
"5AC02B3E-2397-40A4-8300-C782F2C8D72D";"LineTransect";"2013-08-10";2013;"18471CEB-24FC-440F-B8FA-1BB28062077C";"Finnmark";"Karasjok";"Karasjok Iskuras";"Indre Finnmark";3300;"metre";0
